x,y,c
248817,737724,25
403821,113834,29
144871,687796,21
875271,618213,0
608112,92349,22
783654,706992,10
196844,751427,25
451704,454787,20
761773,830195,13
433332,760735,14
636464,759423,3
804559,10956.1,4
174444,157537,27
322672,582080,6
963195,512040,0
709403,222297,8
197546,758446,25
862880,146977,19
47303.7,497848,16
743217,873684,13
36042.4,26825.8,12
130833,527818,5
82369.5,236549,24
552690,695456,3
568957,402875,20
533006,10162.7,22
218879,553575,6
77181.3,665029,5
304605,93661.3,29
64455.1,55330.1,12
411267,317423,15
133702,919431,17
251686,960051,18
820643,764855,10
508774,671407,2
268715,185614,27
987945,850764,7
916532,2990.81,19
121738,290384,24
284433,134800,29
706961,165044,4
470931,834315,14
294748,694510,25
344646,566362,6
525101,925169,11
811121,430982,9
517228,150639,22
67323.8,828516,21
829218,139470,19
554399,107944,22
103641,193091,24
509568,381451,20
946684,738517,0
723106,640767,10
473922,294504,15
451308,909299,11
918882,863826,7
548845,523087,1
365276,718589,14
884365,887020,7
659719,792138,3
122532,319742,24
507401,85634.9,22
112430,8789.33,12
279794,275246,27
546464,771966,3
791284,682333,10
369182,384106,28
858119,577288,9
744346,810633,13
463851,46571.2,22
359661,907254,18
442091,990356,11
585925,133976,22
379040,859554,18
632038,707236,3
557604,110172,22
482589,506149,2
836665,675008,10
185705,84017.5,12
9704.89,652608,5
109256,432539,16
40620.1,518265,5
221778,837336,25
255959,92257.5,29
410291,368450,20
707602,885281,13
442732,393902,20
133061,905118,17
544053,117130,22
856777,173254,19
806635,640400,10
218268,695273,25
923826,573656,0
313364,74709.3,29
143223,867336,17
606861,988311,11
10284.7,470443,16
955565,964904,7
537248,730522,3
386883,971435,18
12390.5,281411,24
237068,815210,25
885708,636555,0
592456,962554,11
152593,940245,17
16541,663015,5
535203,458205,20
916715,888699,7
652730,529466,1
224464,169347,27
405560,986267,18
965819,555803,0
97079.4,596545,5
399579,295907,15
506119,23743.4,22
335307,990722,18
328410,253059,15
625416,632099,3
250771,529374,6
289956,636341,25
533525,713553,3
898679,404187,23
478072,715476,14
328166,682180,25
674581,429640,1
460341,697012,14
582751,507859,1
412763,310282,15
922300,476730,23
120975,919767,17
664724,272897,8
148686,138890,12
247383,348247,28
111576,47639.4,12
102023,218482,24
689505,644337,3
826441,814875,10
490738,669607,2
453749,375225,20
653432,842921,13
418500,4089.48,29
639912,374187,8
99215.7,563646,5
830592,13458.7,4
368633,357006,28
877956,504746,9
520035,254433,15
962279,742698,0
394696,618122,2
725700,814600,13
630604,727073,3
374126,73458.1,29
813410,514634,9
852565,54170.4,19
63936.3,433729,16
743583,38300.7,4
362377,281533,15
235603,21057.8,29
818964,974609,13
783715,358715,26
273934,688528,25
563219,103793,22
174718,590625,5
124241,591662,5
757103,725242,10
413800,851619,14
279427,580096,6
170965,504776,16
544206,600848,2
241249,600269,6
318613,545427,6
225074,961394,18
658040,214484,8
698416,686239,3
670248,876125,13
643330,96072.3,4
56032,752342,21
329508,279794,28
952239,374371,23
320688,63264.9,29
307627,568377,6
162969,368480,16
368542,429640,28
276437,138524,29
961119,4089.48,19
236213,922330,18
260811,648000,25
624836,455336,1
756035,304331,26
582812,771813,3
271004,342998,28
712149,157231,4
337901,284738,28
714133,230171,26
21576.6,794305,21
700552,247902,8
630696,907743,11
126377,990967,17
719871,679617,10
380902,919126,18
523942,422498,20
864132,332163,26
591937,587237,1
495163,638874,2
30793.2,226295,24
671773,158422,4
553484,14648.9,22
349590,780511,14
572588,102054,22
764275,912320,13
22644.7,759758,21
640.889,73793.8,12
546953,989776,11
748070,885861,13
282235,110935,29
794031,659963,10
835231,946806,7
723807,963897,13
296457,742271,25
538652,31067.8,22
405591,454360,20
101779,330302,24
389386,719779,14
96713.2,635823,5
668203,725669,3
161840,168249,27
690939,525773,1
670766,432112,1
738517,172338,4
888241,885922,7
756584,506516,9
569506,168767,22
264931,685324,25
111454,898801,17
267129,650319,25
733451,676443,10
977477,886471,7
487899,500076,20
214911,101596,27
801202,949767,13
612903,7019.26,22
348521,849849,18
482620,318064,20
998505,301889,23
373669,549577,6
947996,614978,0
220618,276131,27
630268,372356,8
575701,388897,20
145543,290475,24
929899,631855,0
457930,269753,15
642323,469192,1
48646.5,733940,21
655751,242805,8
742393,630604,10
99978.6,752709,21
650746,943663,13
199591,958129,17
234352,875027,18
732139,576952,9
994537,612842,0
754112,81576,4
893307,441572,23
547655,76052.1,22
891781,489822,9
868862,415540,23
615955,281320,8
719901,823145,13
731071,76570.9,4
151921,290536,24
756218,393170,26
152776,349315,16
404736,696097,14
614490,488052,1
716788,681356,10
829981,696280,10
886044,460372,23
63722.6,461592,16
394757,916562,18
603626,657796,3
488083,169927,15
451369,763268,14
761803,81759.1,4
578784,867611,11
335734,676260,25
583056,81331.8,22
360332,884030,18
749748,388592,26
81453.9,738304,21
95645,795709,21
997070,713553,0
44465.5,960662,17
396680,904447,18
108188,456832,16
414960,831477,14
433912,562731,2
269723,451216,28
453017,95065.2,22
224982,67079.7,29
261330,445753,28
641743,909726,13
893094,766289,10
878964,806299,7
449324,292245,15
411695,211097,15
232063,239631,27
964415,552263,0
739372,659566,10
341716,982910,18
723045,234901,26
603381,839717,11
621448,362102,8
894223,26307,19
682485,114292,4
235633,783715,25
108798,949614,17
531663,507187,1
715506,435804,1
567949,44740.1,22
15106.7,937254,17
510910,890286,11
458449,274087,15
970855,490951,23
889645,943815,7
702383,149602,4
245827,715476,25
103549,338725,16
266671,394635,28
466292,285165,15
606769,432386,1
49073.8,53437.9,12
386181,945006,18
116642,677450,21
998169,744865,0
739921,790918,10
40833.8,280435,24
4394.67,311136,24
680258,74068.4,4
956420,661000,0
706626,450484,1
750877,399518,26
141087,194983,24
678274,595172,1
612751,391736,1
662984,439955,1
976012,194006,19
71108.1,98513.7,12
907407,796564,7
861324,232765,26
628498,537828,1
889004,667776,0
575152,983886,11
152196,893979,17
898618,160161,19
573901,156621,22
262947,928037,18
175481,393536,16
625294,972015,11
834315,869839,7
670278,102268,4
858638,650136,0
448531,702078,14
982971,666494,0
660115,292764,8
708762,713981,3
58229.3,473586,16
815973,855098,13
746910,39643.5,4
974151,68697.2,19
835353,23804.4,19
314127,160070,29
117649,861263,17
205512,583575,6
291787,971953,18
947783,542589,0
842494,917844,7
249763,147374,27
215918,42634.4,29
866176,155339,19
430891,270974,15
205725,515397,6
928739,650441,0
753319,214209,26
389996,394940,20
374737,400067,28
557970,752037,3
630726,66347.2,22
941069,96194.3,19
736259,337596,26
736045,372204,26
388714,237495,15
550188,497421,1
980224,360759,23
627979,710044,3
327677,738487,25
430036,242286,15
627338,9826.96,22
695669,231086,8
490127,413160,20
668386,577013,1
268349,712577,25
104740,652608,5
65187.5,608448,5
139775,465346,16
453963,64577.2,22
180273,227149,27
646504,947813,13
856777,392773,23
266091,41474.7,29
817591,231727,26
624897,489608,1
916807,16663.1,19
102268,673666,5
254189,67751.1,29
497147,51515.2,22
701132,318186,26
704123,215430,8
109592,878994,17
371990,982116,18
481796,412397,20
961028,339488,23
98849.5,93081.5,12
454512,160741,15
93173,673116,21
520737,388043,20
325968,793481,25
790521,507920,9
824152,327921,26
737815,211707,26
563952,327128,8
51728.9,785669,21
187353,180822,27
990875,627705,0
427198,55360.6,29
643422,971099,13
721427,617512,9
900754,28351.7,19
842952,653279,10
915342,982940,7
482986,550218,2
479812,171270,15
727500,864132,13
757714,42909,4
383953,458693,20
744621,682394,10
273995,115268,29
362896,453413,28
31220.4,182501,24
822260,303171,26
757897,901639,13
434675,72023.7,22
224281,622028,6
82461,413129,16
265725,342875,28
625690,264840,8
767266,3540.15,4
326151,859188,18
254707,820765,25
484970,619587,2
751885,865413,13
561937,622608,3
347911,102756,29
696310,199377,8
967132,420728,23
401685,355388,20
272683,858394,18
888882,619404,0
592364,453719,1
606616,316904,8
347362,974151,18
801416,726341,10
829768,405042,23
814997,742119,10
423414,573748,2
81270.8,163182,12
632405,803339,3
982543,172735,19
688681,149632,4
499283,599780,2
184271,698141,25
567278,782708,3
238380,711875,25
861995,910642,7
288919,251625,27
989563,228675,19
819941,361095,26
402509,81240.3,29
321726,144292,29
398663,57588.4,29
657582,191565,8
930876,124485,19
903867,951598,7
277688,201727,27
763665,930357,13
525712,787439,14
952269,147465,19
917020,593158,0
642445,219062,8
47914.1,330943,24
263558,891232,18
288644,428541,28
792474,944884,13
258065,162664,27
287027,253426,27
351909,115513,29
914396,525987,0
818476,604572,9
243385,38117.6,29
322153,432020,28
229835,558794,6
961180,576800,0
245491,856563,18
933592,929655,7
817988,732719,10
103397,478591,16
577258,609149,3
227363,112552,27
375958,418500,20
191412,47730.9,12
787103,32105.5,4
896725,423017,23
309244,836848,18
54170.4,479934,16
752037,464705,9
719291,564562,9
558489,213385,8
547929,589068,2
368603,493210,6
109409,194739,24
68880.3,826197,21
773125,289590,26
27253,628498,5
320139,517808,6
308329,351909,28
144963,182775,27
525925,672720,2
327219,809412,18
740715,417310,9
598498,527482,1
579546,931913,11
925871,403851,23
660451,761986,3
709799,376934,26
581286,930448,11
71779.5,175878,24
294748,918607,18
14618.4,162877,24
772179,783624,10
997436,47425.8,19
579546,817042,11
305246,508255,6
475112,885067,11
134953,551347,5
515610,218665,15
187231,549455,5
549577,64149.9,22
377239,982879,18
510941,386761,20
677328,549852,1
723258,871242,13
707663,170171,4
615802,899716,11
123356,85360.3,12
956969,145268,19
730644,395489,26
56367.7,12787.3,12
227943,583789,6
498825,521561,2
133671,497757,16
973937,475509,23
456679,498550,20
784631,34669,4
612232,688101,3
774712,209571,26
612598,898862,11
839381,473708,9
288766,109531,29
998047,755058,0
857631,756767,10
337809,645466,25
157292,672201,5
107700,890042,17
962920,713095,0
978851,202307,19
584399,194800,8
113834,330515,24
68483.5,602832,5
330943,190588,27
398236,384564,20
430860,916532,18
734428,521622,9
804559,976104,13
596698,685690,3
878109,190802,19
563677,714682,3
907346,702567,0
205908,528642,6
229225,776513,25
179113,69063.4,12
439405,939909,11
320383,10925.6,29
216773,459639,6
834742,490707,9
783685,677816,10
856136,540849,9
398053,383282,20
443190,947478,11
948759,321635,23
47700.4,475051,16
788415,258919,26
300607,459670,6
519486,846278,11
220954,282022,27
668691,1922.67,4
289682,818751,25
172460,764458,21
872219,261849,26
472335,697012,14
842799,316019,26
911771,65981,19
585284,353923,8
159307,299936,24
446028,262398,15
682028,783685,3
817835,63783.7,4
982055,982025,7
965453,580096,0
514451,342601,20
87984.9,40528.6,12
50721.8,523057,5
576861,248238,8
862514,348796,23
592669,335520,8
603351,659993,3
580523,883053,11
282998,973785,18
788629,874447,13
387158,796075,14
881619,233985,26
119541,590655,5
967956,172979,19
57741,978362,17
418043,877285,18
343852,818903,18
358562,828364,18
1983.7,548540,5
317057,887906,18
211554,633259,25
781854,817194,10
490768,374065,20
61128.6,771386,21
889004,693503,0
397595,131413,29
568590,65614.8,22
445235,436506,20
706565,551042,1
568560,783288,3
585101,86977.8,22
606220,490432,1
195532,888852,17
375225,710715,14
776025,163915,4
905820,637165,0
564287,450728,1
812098,614338,9
798883,898068,13
948241,461013,23
770165,816401,10
197119,257515,27
629994,992096,11
513932,375835,20
843318,678457,10
825129,260262,26
729179,992676,13
690634,21576.6,4
618732,777459,3
396527,918851,18
878384,956816,7
982788,889615,7
532884,151708,22
252998,81728.6,29
600055,948881,11
680776,457381,1
640797,857540,13
950682,613788,0
562243,773370,3
271310,614490,6
510178,816523,14
202643,479141,6
875973,850764,7
169866,660787,5
149022,946043,17
722098,974975,13
691519,641682,3
556810,657979,3
622150,229255,8
996460,146428,19
999939,526658,0
598193,416272,1
513932,880764,11
525193,914914,11
45686.2,546831,5
832636,896695,7
892666,263955,26
551103,950011,11
256996,912442,18
5340.74,310801,24
933287,717307,0
817499,817377,10
99826,685018,21
130833,699118,21
854488,944090,7
381603,432722,20
762322,539781,9
65248.6,268838,24
326548,123753,29
16174.8,353984,16
75106.1,14221.6,12
369823,273171,15
6256.29,399670,16
230110,942656,18
574602,149480,22
746452,712485,10
354686,900204,18
439405,925352,11
114750,930204,17
826991,639027,10
394757,949370,18
319864,387127,28
934294,429792,23
597156,346660,8
564379,623096,3
872707,727714,10
584765,66896.6,22
236396,226447,27
321604,307443,28
234077,611621,6
626789,879513,11
655416,569414,1
657826,415052,1
760430,444166,9
499619,222633,15
511490,97842.3,22
175542,915922,17
419874,403546,20
470992,796472,14
984375,506760,23
887020,839137,7
22156.4,561235,5
73274.9,410566,16
92593.2,795618,21
389386,401349,20
317179,121281,29
932279,390698,23
832331,673147,10
573504,918516,11
494186,310129,20
394696,34608,29
919736,814936,7
521958,157109,22
112613,948027,17
860958,22766.8,19
417920,256386,15
752831,281014,26
995727,233253,19
228828,190313,27
30182.8,701376,21
465346,50325,22
118381,770745,21
355449,567034,6
340251,28046.5,29
943968,428571,23
20416.9,375591,16
942259,90456.9,19
781213,773644,10
776666,253945,26
776269,683950,10
750725,899869,13
614124,878414,11
44038.2,131779,12
52827.5,101016,12
554033,615894,2
697684,471114,1
135319,203619,24
286416,118809,29
731437,513108,9
330088,976562,18
347697,949522,18
509781,533891,2
911466,991363,7
944639,326579,23
924955,679952,0
861324,596912,0
570208,252113,8
939726,555864,0
691763,873287,13
306650,625233,6
990905,586261,0
425123,563829,2
940306,15320.3,19
604694,109195,22
491043,179266,15
165624,323801,24
724601,96957.3,4
48951.7,844356,21
323466,840480,18
502762,320414,20
219581,426222,28
15442.4,119846,12
157414,562120,5
536790,497299,1
300851,911191,18
848689,495102,9
545946,315012,8
349345,495224,6
1220.74,469832,16
116520,195257,24
285775,986663,18
548570,462874,1
793.481,722922,21
765679,657369,10
76387.8,867977,17
917570,221046,19
806055,626484,10
208747,257881,27
383618,595630,2
447890,61647.4,22
775018,199957,26
874081,753410,10
915128,955168,7
538682,962554,11
644215,6408.89,4
249855,465194,6
612903,451918,1
643483,499771,1
713828,540605,9
953703,739341,0
570269,55909.9,22
145116,238472,24
347331,181982,15
858425,713492,10
778283,26612.1,4
740898,883267,13
941862,867977,7
806421,921445,13
108798,224036,24
118168,969756,17
25391.4,144536,12
942564,766900,7
440321,812555,14
202826,378368,28
637501,749687,3
197699,397626,28
332133,763390,25
