x,y,c
248817,737724,17
403821,113834,14
144871,687796,6
875271,618213,0
608112,92349,4
783654,706992,10
196844,751427,17
451704,454787,15
761773,830195,3
433332,760735,11
636464,759423,10
804559,10956.1,1
174444,157537,5
322672,582080,2
963195,512040,0
709403,222297,8
197546,758446,17
862880,146977,1
47303.7,497848,16
743217,873684,3
36042.4,26825.8,5
130833,527818,6
82369.5,236549,5
552690,695456,11
568957,402875,15
533006,10162.7,4
218879,553575,2
77181.3,665029,6
304605,93661.3,14
64455.1,55330.1,5
411267,317423,15
133702,919431,12
251686,960051,17
820643,764855,19
508774,671407,11
268715,185614,18
987945,850764,19
916532,2990.81,1
121738,290384,16
284433,134800,14
706961,165044,4
470931,834315,13
294748,694510,17
344646,566362,2
525101,925169,13
811121,430982,7
517228,150639,4
67323.8,828516,12
829218,139470,1
554399,107944,4
103641,193091,5
509568,381451,15
946684,738517,0
723106,640767,10
473922,294504,15
451308,909299,13
918882,863826,19
548845,523087,9
365276,718589,11
884365,887020,19
659719,792138,10
122532,319742,16
507401,85634.9,4
112430,8789.33,5
279794,275246,18
546464,771966,13
791284,682333,10
369182,384106,18
858119,577288,0
744346,810633,3
463851,46571.2,14
359661,907254,17
442091,990356,13
585925,133976,4
379040,859554,17
632038,707236,10
557604,110172,4
482589,506149,11
836665,675008,0
185705,84017.5,5
9704.89,652608,6
109256,432539,16
40620.1,518265,6
221778,837336,17
255959,92257.5,14
410291,368450,15
707602,885281,3
442732,393902,15
133061,905118,12
544053,117130,4
856777,173254,1
806635,640400,0
218268,695273,6
923826,573656,0
313364,74709.3,14
143223,867336,12
606861,988311,3
10284.7,470443,16
955565,964904,19
537248,730522,11
386883,971435,13
12390.5,281411,16
237068,815210,17
885708,636555,0
592456,962554,3
152593,940245,12
16541,663015,6
535203,458205,15
916715,888699,19
652730,529466,9
224464,169347,5
405560,986267,13
965819,555803,0
97079.4,596545,6
399579,295907,15
506119,23743.4,4
335307,990722,17
328410,253059,18
625416,632099,10
250771,529374,2
289956,636341,2
533525,713553,11
898679,404187,7
478072,715476,11
328166,682180,11
674581,429640,9
460341,697012,11
582751,507859,9
412763,310282,15
922300,476730,7
120975,919767,12
664724,272897,8
148686,138890,5
247383,348247,18
111576,47639.4,5
102023,218482,5
689505,644337,10
826441,814875,19
490738,669607,11
453749,375225,15
653432,842921,3
418500,4089.48,14
639912,374187,8
99215.7,563646,6
830592,13458.7,1
368633,357006,18
877956,504746,0
520035,254433,15
962279,742698,0
394696,618122,11
725700,814600,3
630604,727073,10
374126,73458.1,14
813410,514634,0
852565,54170.4,1
63936.3,433729,16
743583,38300.7,4
362377,281533,18
235603,21057.8,5
818964,974609,3
783715,358715,8
273934,688528,17
563219,103793,4
174718,590625,6
124241,591662,6
757103,725242,10
413800,851619,13
279427,580096,2
170965,504776,2
544206,600848,11
241249,600269,2
318613,545427,2
225074,961394,17
658040,214484,8
698416,686239,10
670248,876125,3
643330,96072.3,4
56032,752342,6
329508,279794,18
952239,374371,7
320688,63264.9,14
307627,568377,2
162969,368480,16
368542,429640,2
276437,138524,14
961119,4089.48,1
236213,922330,17
260811,648000,2
624836,455336,9
756035,304331,8
582812,771813,10
271004,342998,18
712149,157231,4
337901,284738,18
714133,230171,8
21576.6,794305,12
700552,247902,8
630696,907743,3
126377,990967,12
719871,679617,10
380902,919126,17
523942,422498,15
864132,332163,7
591937,587237,9
495163,638874,11
30793.2,226295,5
671773,158422,4
553484,14648.9,4
349590,780511,17
572588,102054,4
764275,912320,3
22644.7,759758,6
640.889,73793.8,5
546953,989776,13
748070,885861,3
282235,110935,14
794031,659963,0
835231,946806,19
723807,963897,3
296457,742271,17
538652,31067.8,4
405591,454360,15
101779,330302,16
389386,719779,11
96713.2,635823,6
668203,725669,10
161840,168249,5
690939,525773,9
670766,432112,9
738517,172338,8
888241,885922,19
756584,506516,9
569506,168767,4
264931,685324,2
111454,898801,12
267129,650319,2
733451,676443,10
977477,886471,19
487899,500076,11
214911,101596,5
801202,949767,3
612903,7019.26,4
348521,849849,17
482620,318064,15
998505,301889,7
373669,549577,2
947996,614978,0
220618,276131,18
630268,372356,8
575701,388897,15
145543,290475,16
929899,631855,0
457930,269753,15
642323,469192,9
48646.5,733940,6
655751,242805,8
742393,630604,10
99978.6,752709,6
650746,943663,3
199591,958129,12
234352,875027,17
732139,576952,9
994537,612842,0
754112,81576,4
893307,441572,7
547655,76052.1,4
891781,489822,7
868862,415540,7
615955,281320,8
719901,823145,3
731071,76570.9,4
151921,290536,16
756218,393170,8
152776,349315,16
404736,696097,11
614490,488052,9
716788,681356,10
829981,696280,0
886044,460372,7
63722.6,461592,16
394757,916562,13
603626,657796,10
488083,169927,14
451369,763268,11
761803,81759.1,1
578784,867611,13
335734,676260,11
583056,81331.8,4
360332,884030,17
749748,388592,8
81453.9,738304,6
95645,795709,12
997070,713553,0
44465.5,960662,12
396680,904447,13
108188,456832,16
414960,831477,13
433912,562731,11
269723,451216,2
453017,95065.2,14
224982,67079.7,5
261330,445753,2
641743,909726,3
893094,766289,19
878964,806299,19
449324,292245,15
411695,211097,14
232063,239631,18
964415,552263,0
739372,659566,10
341716,982910,17
723045,234901,8
603381,839717,13
621448,362102,8
894223,26307,1
682485,114292,4
235633,783715,17
108798,949614,12
531663,507187,11
715506,435804,9
567949,44740.1,4
15106.7,937254,12
510910,890286,13
458449,274087,15
970855,490951,7
889645,943815,19
702383,149602,4
245827,715476,17
103549,338725,16
266671,394635,18
466292,285165,15
606769,432386,9
49073.8,53437.9,5
386181,945006,13
116642,677450,6
998169,744865,0
739921,790918,10
40833.8,280435,16
4394.67,311136,16
680258,74068.4,4
956420,661000,0
706626,450484,9
750877,399518,9
141087,194983,5
678274,595172,9
612751,391736,9
662984,439955,9
976012,194006,1
71108.1,98513.7,5
907407,796564,19
861324,232765,1
628498,537828,9
889004,667776,0
575152,983886,13
152196,893979,12
898618,160161,1
573901,156621,4
262947,928037,17
175481,393536,16
625294,972015,3
834315,869839,19
670278,102268,4
858638,650136,0
448531,702078,11
982971,666494,0
660115,292764,8
708762,713981,10
58229.3,473586,16
815973,855098,19
746910,39643.5,4
974151,68697.2,1
835353,23804.4,1
314127,160070,14
117649,861263,12
205512,583575,2
291787,971953,17
947783,542589,0
842494,917844,19
249763,147374,5
215918,42634.4,5
866176,155339,1
430891,270974,15
205725,515397,2
928739,650441,0
753319,214209,8
389996,394940,15
374737,400067,15
557970,752037,10
630726,66347.2,4
941069,96194.3,1
736259,337596,8
736045,372204,8
388714,237495,18
550188,497421,9
980224,360759,7
627979,710044,10
327677,738487,17
430036,242286,15
627338,9826.96,4
695669,231086,8
490127,413160,15
668386,577013,9
268349,712577,17
104740,652608,6
65187.5,608448,6
139775,465346,16
453963,64577.2,14
180273,227149,5
646504,947813,3
856777,392773,7
266091,41474.7,14
817591,231727,8
624897,489608,9
916807,16663.1,1
102268,673666,6
254189,67751.1,14
497147,51515.2,14
701132,318186,8
704123,215430,8
109592,878994,12
371990,982116,13
481796,412397,15
961028,339488,7
98849.5,93081.5,5
454512,160741,14
93173,673116,6
520737,388043,15
325968,793481,17
790521,507920,9
824152,327921,7
737815,211707,8
563952,327128,15
51728.9,785669,12
187353,180822,5
990875,627705,0
427198,55360.6,14
643422,971099,3
721427,617512,10
900754,28351.7,1
842952,653279,0
915342,982940,19
482986,550218,11
479812,171270,14
727500,864132,3
757714,42909,4
383953,458693,2
744621,682394,10
273995,115268,14
362896,453413,2
31220.4,182501,5
822260,303171,7
757897,901639,3
434675,72023.7,14
224281,622028,2
82461,413129,16
265725,342875,18
625690,264840,8
767266,3540.15,1
326151,859188,17
254707,820765,17
484970,619587,11
751885,865413,3
561937,622608,11
347911,102756,14
696310,199377,8
967132,420728,7
401685,355388,15
272683,858394,17
888882,619404,0
592364,453719,9
606616,316904,8
347362,974151,17
801416,726341,10
829768,405042,7
814997,742119,10
423414,573748,11
81270.8,163182,5
632405,803339,10
982543,172735,1
688681,149632,4
499283,599780,11
184271,698141,6
567278,782708,13
238380,711875,17
861995,910642,19
288919,251625,18
989563,228675,1
819941,361095,7
402509,81240.3,14
321726,144292,14
398663,57588.4,14
657582,191565,8
930876,124485,1
903867,951598,19
277688,201727,18
763665,930357,3
525712,787439,13
952269,147465,1
917020,593158,0
642445,219062,8
47914.1,330943,16
263558,891232,17
288644,428541,2
792474,944884,3
258065,162664,14
287027,253426,18
351909,115513,14
914396,525987,0
818476,604572,0
243385,38117.6,5
322153,432020,2
229835,558794,2
961180,576800,0
245491,856563,17
933592,929655,19
817988,732719,0
103397,478591,16
577258,609149,11
227363,112552,5
375958,418500,15
191412,47730.9,5
787103,32105.5,1
896725,423017,7
309244,836848,17
54170.4,479934,16
752037,464705,9
719291,564562,9
558489,213385,4
547929,589068,11
368603,493210,2
109409,194739,5
68880.3,826197,12
773125,289590,8
27253,628498,6
320139,517808,2
308329,351909,18
144963,182775,5
525925,672720,11
327219,809412,17
740715,417310,9
598498,527482,9
579546,931913,13
925871,403851,7
660451,761986,10
709799,376934,8
581286,930448,13
71779.5,175878,5
294748,918607,17
14618.4,162877,5
772179,783624,10
997436,47425.8,1
579546,817042,13
305246,508255,2
475112,885067,13
134953,551347,6
515610,218665,15
187231,549455,2
549577,64149.9,4
377239,982879,13
510941,386761,15
677328,549852,9
723258,871242,3
707663,170171,8
615802,899716,3
123356,85360.3,5
956969,145268,1
730644,395489,9
56367.7,12787.3,5
227943,583789,2
498825,521561,11
133671,497757,16
973937,475509,7
456679,498550,11
784631,34669,1
612232,688101,10
774712,209571,8
612598,898862,3
839381,473708,7
288766,109531,14
998047,755058,19
857631,756767,19
337809,645466,2
157292,672201,6
107700,890042,12
962920,713095,0
978851,202307,1
584399,194800,4
113834,330515,16
68483.5,602832,6
330943,190588,14
398236,384564,15
430860,916532,13
734428,521622,9
804559,976104,3
596698,685690,10
878109,190802,1
563677,714682,10
907346,702567,0
205908,528642,2
229225,776513,17
179113,69063.4,5
439405,939909,13
320383,10925.6,14
216773,459639,2
834742,490707,7
783685,677816,10
856136,540849,0
398053,383282,15
443190,947478,13
948759,321635,7
47700.4,475051,16
788415,258919,8
300607,459670,2
519486,846278,13
220954,282022,18
668691,1922.67,4
289682,818751,17
172460,764458,6
872219,261849,7
472335,697012,11
842799,316019,7
911771,65981,1
585284,353923,15
159307,299936,16
446028,262398,15
682028,783685,10
817835,63783.7,1
982055,982025,19
965453,580096,0
514451,342601,15
87984.9,40528.6,5
50721.8,523057,6
576861,248238,8
862514,348796,7
592669,335520,15
603351,659993,10
580523,883053,13
282998,973785,17
788629,874447,3
387158,796075,17
881619,233985,1
119541,590655,6
967956,172979,1
57741,978362,12
418043,877285,13
343852,818903,17
358562,828364,17
1983.7,548540,6
317057,887906,17
211554,633259,6
781854,817194,3
490768,374065,15
61128.6,771386,12
889004,693503,0
397595,131413,14
568590,65614.8,4
445235,436506,15
706565,551042,9
568560,783288,13
585101,86977.8,4
606220,490432,9
195532,888852,12
375225,710715,11
776025,163915,1
905820,637165,0
564287,450728,9
812098,614338,0
798883,898068,3
948241,461013,7
770165,816401,3
197119,257515,18
629994,992096,3
513932,375835,15
843318,678457,0
825129,260262,8
729179,992676,3
690634,21576.6,4
618732,777459,10
396527,918851,13
878384,956816,19
982788,889615,19
532884,151708,4
252998,81728.6,14
600055,948881,3
680776,457381,9
640797,857540,3
950682,613788,0
562243,773370,13
271310,614490,2
510178,816523,13
202643,479141,2
875973,850764,19
169866,660787,6
149022,946043,12
722098,974975,3
691519,641682,10
556810,657979,11
622150,229255,8
996460,146428,1
999939,526658,0
598193,416272,9
513932,880764,13
525193,914914,13
45686.2,546831,6
832636,896695,19
892666,263955,7
551103,950011,13
256996,912442,17
5340.74,310801,16
933287,717307,0
817499,817377,19
99826,685018,6
130833,699118,6
854488,944090,19
381603,432722,2
762322,539781,9
65248.6,268838,16
326548,123753,14
16174.8,353984,16
75106.1,14221.6,5
369823,273171,18
6256.29,399670,16
230110,942656,17
574602,149480,4
746452,712485,10
354686,900204,17
439405,925352,13
114750,930204,12
826991,639027,0
394757,949370,13
319864,387127,18
934294,429792,7
597156,346660,15
564379,623096,11
872707,727714,0
584765,66896.6,4
236396,226447,18
321604,307443,18
234077,611621,2
626789,879513,3
655416,569414,9
657826,415052,9
760430,444166,9
499619,222633,15
511490,97842.3,4
175542,915922,12
419874,403546,15
470992,796472,13
984375,506760,0
887020,839137,19
22156.4,561235,6
73274.9,410566,16
92593.2,795618,12
389386,401349,15
317179,121281,14
932279,390698,7
832331,673147,0
573504,918516,13
494186,310129,15
394696,34608,14
919736,814936,19
521958,157109,4
112613,948027,12
860958,22766.8,1
417920,256386,15
752831,281014,8
995727,233253,1
228828,190313,18
30182.8,701376,6
465346,50325,14
118381,770745,12
355449,567034,2
340251,28046.5,14
943968,428571,7
20416.9,375591,16
942259,90456.9,1
781213,773644,10
776666,253945,8
776269,683950,10
750725,899869,3
614124,878414,3
44038.2,131779,5
52827.5,101016,5
554033,615894,11
697684,471114,9
135319,203619,5
286416,118809,14
731437,513108,9
330088,976562,17
347697,949522,17
509781,533891,11
911466,991363,19
944639,326579,7
924955,679952,0
861324,596912,0
570208,252113,15
939726,555864,0
691763,873287,3
306650,625233,2
990905,586261,0
425123,563829,11
940306,15320.3,1
604694,109195,4
491043,179266,14
165624,323801,16
724601,96957.3,4
48951.7,844356,12
323466,840480,17
502762,320414,15
219581,426222,2
15442.4,119846,5
157414,562120,6
536790,497299,9
300851,911191,17
848689,495102,7
545946,315012,15
349345,495224,2
1220.74,469832,16
116520,195257,5
285775,986663,17
548570,462874,15
793.481,722922,6
765679,657369,10
76387.8,867977,12
917570,221046,1
806055,626484,0
208747,257881,18
383618,595630,11
447890,61647.4,14
775018,199957,8
874081,753410,19
915128,955168,19
538682,962554,13
644215,6408.89,4
249855,465194,2
612903,451918,9
643483,499771,9
713828,540605,9
953703,739341,0
570269,55909.9,4
145116,238472,5
347331,181982,14
858425,713492,0
778283,26612.1,1
740898,883267,3
941862,867977,19
806421,921445,3
108798,224036,5
118168,969756,12
25391.4,144536,5
942564,766900,19
440321,812555,13
202826,378368,16
637501,749687,10
197699,397626,16
332133,763390,17
760674,451796,9
648976,386608,9
954009,11261.3,1
153966,62318.8,5
634114,996765,3
177648,842372,12
422834,123905,14
76906.6,28656.9,5
394513,952422,13
756035,108737,1
767052,833094,3
831660,651753,0
692007,5462.81,4
406995,661122,11
498489,605701,11
640919,351329,8
83529.2,934294,12
284127,551775,2
182318,623249,6
231635,68056.3,5
621235,962279,3
32685.3,474105,16
979034,214209,1
333720,90273.8,14
981017,902738,19
527421,453597,15
